url,status
https://gerenciamento-defaturason.blogspot.com/?m=2&amp;gclid=EAIaIQobChMIi-Cb3a3_-wIVEJfICh2aggIxEAAYASAAEgK6pfD_BwE,phishing
https://bafybeigjs5zuqykh7t4njlspliay4qfq4txdkjr4qi3fqxlt3m7lkclrke.ipfs.w3s.link/login_up.html,phishing
http://berfuasilama.ga/,phishing
https://chat-whatsapp1488.indox.sbs/id/,phishing
https://cavaallerfort-8c1c9.firebaseapp.com/,phishing
https://numersone.onetrostepsert.world/,phishing
https://stridentfoolhardyaggregators--bisarrras.repl.co/des/index.php,phishing
https://2wyslijpaczkeip389184.xyz,phishing
https://uonline-deta-org.netlify.app/,phishing
https://govgr-tax.web.app/,phishing
http://satoshiverse.mint-starts.com,phishing
http://1354665511326517.my.id/,phishing
https://super-eletronicos-4151.myshopify.com/,phishing
https://bnppraibas.com/,phishing
https://c2ed4v.webwave.dev/,phishing
https://impulsfotostore.com/images/file/post-6/,phishing
https://cvhsbxcocl.duckdns.org/,phishing
https://rasha.dillevery.com/home/info.php,phishing
http://www.myjacsoeb.myjoccb.wsykkv.top/,phishing
https://amazon-tgbvvbnbnh.otzo.com/,phishing
http://usqwnotaql.duckdns.org,phishing
https://reclessstops.cf/ds/,phishing
https://madfmzjohc.duckdns.org/,phishing
http://hingedatingsite.com,phishing
http://elsewedy-td.com/,phishing
https://ftxcoin.live/app/#/,phishing
https://basrayatha.com/aderisci/,phishing
https://appativo.net/,phishing
https://www.nodevalidator.live/01/assets/index.html,phishing
http://bn01928712.ultimatefreehost.in/stp2.php,phishing
https://www.arnozcansigin.aqaoqafzid.shop/bnR0YW16Y3BqYW4yNTAzdmFyP2FhYWFAZXhhbXBsZS5qcA==,phishing
https://smqpvevqip.duckdns.org/,phishing
http://chaincoin.epizy.com,phishing
http://www.northernaurora.vn/media/fer/,phishing
http://www.vsveevvsacesevcia.cea.kvdxks.top/k7OIMyJhEU/page1.php,phishing
https://dkb-banking.istmein.de/auth/realms/login-dkb/,phishing
https://restoration-page.netlify.app/,phishing
https://winted575goods.86756787.xyz/detwx2hc,phishing
https://bqvbnajyqj.duckdns.org/,phishing
https://wopi4kjlvbd.icu/client/index.php,phishing
https://sherardburns.com/jp,phishing
https://m1mrk3.webwave.dev/,phishing
https://mehmetalim.com/Service/,phishing
http://www.macesaeerd.urgggv.shop/page1.php,phishing
https://fietri.com/webglobe/card.php,phishing
http://kub.org.standoutjewelsfor5.com/,phishing
http://protocolairswap.com,phishing
https://leveragemycredittoday.com/KWDHL/GlobalSources/,phishing
https://shtkslife.com/jp,phishing
http://3659vv.cc/,phishing
https://mhbnjztzir.duckdns.org/,phishing
https://twilig.semangatpuasaaa.workers.dev/,phishing
https://usnd.to/lMAL,phishing
http://doge-club.xyz,phishing
https://trvyamdwdu.duckdns.org/,phishing
https://game.siteess.top/,phishing
http://bafybeihtrei2lm4ud5ewqd5wbpw6ow42cb2svbho3ry2p4qm3dvr7bjnwy.ipfs.dweb.link/user3.html?vghbjgkfhvfjdkdfuvyfiujnbtmrjkj3eruyfr89ubrnmewjduvy89euihjjrkdiuycdghbjieufyghebnjewducyhbhucdywghbnjfviuyeghbejfiuyvg=,phishing
https://buzniqzwdi.web.app/,phishing
http://asxx-pro.com,phishing
https://mckeiass-skocs-neory.yolasite.com/,phishing
https://tavuuoljud.duckdns.org/,phishing
http://tribratanewsbondowoso.com/webapp/tribratanews/public/js/hughesnet.com/index.php,phishing
http://www.saicsacseoe.sascsecoaias.qmjded.top/k7OIMyJhEU/page1.php,phishing
http://www.vivsisavccais.sae.oqrpwc.top/LAuCvx4R/page1.php,phishing
https://www.findmy-ue.live/maps/?imei=3D3D3D354869722614781,phishing
https://gafonline.mil.gh/img/modules.html,phishing
https://dainikjeevan.com/,phishing
https://onedrive1xp8kg.12009.workers.dev/,phishing
http://www.vivceiasai.vicsvesai.lmc2ry.icu/page1.php,phishing
https://pkllunnlpl.duckdns.org/,phishing
https://hhdiamond.com/home.php,phishing
https://linkler.ru/sitebuilder171774/dynadot/com/nOyH9LwDfmUu,phishing
https://www.maderaszuhaitz.es/admin/home/atandt/index.php,phishing
http://www.vaiccveaicsairvcrcaorsai.vieissavcioeoacincvraoeaosesonseosiren.yomghd.top/k7OIMyJhEU/page1.php,phishing
https://mostcrediblesign.com/,phishing
https://www.sfr-suivi-client.com/login.php,phishing
http://dapps-verifier.com,phishing
https://fzsrjiybay.duckdns.org/,phishing
http://iweupsvrla.duckdns.org,phishing
https://alera.in/wp-content/plugins/diba-login/meiingde/,phishing
https://vqt8igzi5tif.zeilschoolheeg.nl/lma9rach/,phishing
http://www.ekl-net.conn-accseeea.futgud.top/jp.php,phishing
http://www.aseeaeon.acsccecenso.vxkmur.top/page1.php,phishing
https://s61rrs.webwave.dev/,phishing
https://carrelagebouvy.be/win/piraeusbank/auth/login,phishing
https://uniswap.samvitello.com/#/swap,phishing
https://colchoesma.blogspot.com/,phishing
https://lbwqoihgxw.duckdns.org/,phishing
https://82jhx56627--229teach72.repl.co/,phishing
https://www.runningbrooks.com/,phishing
http://normbryane.com/2f/page/,phishing
http://www.viasevcecvsvi.vsccveveavsi.crgcfw.top/LAuCvx4R/page1.php,phishing
https://houtai.bclmnuk.cn/,phishing
https://entrepreneurmeetupapp.com/0000/,phishing
https://froomsocialupdateidentyyy.co.vu/regbfd(0)westd/,phishing
http://www.vsaievseceeiv.viaccveeaaaasi.qqoehr.top/LAuCvx4R/page1.php,phishing
https://lggjpjqymb.duckdns.org/,phishing
https://proud-unit-1b37.weatherest.workers.dev/,phishing
http://cpptjfn-soq-4.ga/office/common/,phishing
http://www.aeesaccon.asccecenaon.kabpze.top/page1.php,phishing
https://halykbankres.xyz/zFDV9sBK?,phishing
https://rkhrunuzat.duckdns.org/,phishing
https://oepcibuxli.duckdns.org/,phishing
http://www.vsvesvccaoieavcia.oeooaesc.tsyudasd.icu/k7OIMyJhEU/page1.php,phishing
https://wweditingprivaacyideenty.co.vu//seeaat-supway/,phishing
https://wittofitgames.com/,phishing
https://tliwadsznj.duckdns.org/,phishing
http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,phishing
https://www.fortmatictvt.com/,phishing
https://mon-paiement.000webhostapp.com/,phishing
https://jpmorgan-index.web.app/,phishing
http://www.1inchfi.pro/,phishing
http://www.vivcecviasai.visvsai.208e6a.icu/page1.php,phishing
https://vedmhhkjef.duckdns.org/,phishing
https://pohcuacn.ximetorra.repl.co/,phishing
https://asesoriabarrachina.es/inuber/,phishing
https://iyyytlsxhh.duckdns.org/,phishing
https://qhiuzkhbzl.duckdns.org/,phishing
http://ca65t4498313.sitebuilder.name.tools/,phishing
https://wjjryggenp.firebaseapp.com/#abuse@example.com,phishing
http://www.vsvecsoisavcia.o.isvuiy.top/k7OIMyJhEU/page1.php,phishing
http://zimhra.000webhostapp.com/,phishing
https://aryaexport.com/js/css/de/Postbank/,phishing
http://payuloteriada.pl/payment_choice_bank.php,phishing
https://linkr.bio/aquivocetembarato,phishing
https://casachinauta.com/js.html,phishing
https://crfootreflexology.com/jp,phishing
http://www.nutricentar.hr/wp-content/uploads/2023/01/update.php,phishing
http://prettzzzh.co.vu/vlation.php,phishing
http://www.lidodao-finance.com/,phishing
https://dcoxehbjpp.duckdns.org/,phishing
https://loridamin.kashlyanet.kz/489732/8976512,phishing
https://sbb-ch.web.app/,phishing
https://metamagna.info/?ref=0x206E5C0922CAa7766c23e7332f1a60A7A5789C73,phishing
https://atttttyut.wixsite.com/atttt,phishing
https://www.brooksshopping.ru/h-user-LoginOrRegister.html,phishing
http://modulodeprotecao30horas.com,phishing
https://mrjatt.fm/covers/hollin/portal.php,phishing
https://cn4e-69e69.web.app/#UserName@DomainName.org.uk,phishing
https://himalayansherpa.com.au/fontt/ds.html?email=@yorku.ca,phishing
http://www.veiscvsecvaeccrirasoiar.viessvacoeooacvnaroeonsnmeersc.vrbvro.top/k7OIMyJhEU/page1.php,phishing
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,phishing
https://lhomeportaltransaccional.online/usuario/ingresar.aspx,phishing
https://www.premierce.com.au/,phishing
https://genialinvestimentoz.top/,phishing
https://nesianlife.com/modules/en/,phishing
https://jdhtlycqoy.duckdns.org/,phishing
https://lbpiaccess.jzta.com/,phishing
http://www.rokeetpoll.tech,phishing
https://pokqcmqrpo.duckdns.org/,phishing
http://knowledge-sv-many-salad.trycloudflare.com/users.php,phishing
http://www.macesaoeod.ncbhdjei.icu/page1.php,phishing
https://mobille-caixa.site/mobi/a____cesso.php,phishing
http://www.macesaeerd.09vz0h.icu/page1.php,phishing
http://policlinicariovermelho.com.br/,phishing
https://bafybeib5cjwdu7fbvmzfejpqfl6g4ger5xnlbj5sdumwxxn5ht7wkpobom.ipfs.w3s.link/fr-fr.html,phishing
https://securtprivafinanweb.prevcaso2tick.repl.co/,phishing
https://dfkesprorl.duckdns.org/,phishing
https://bafybeihnpg5gyt4o5bcenr3tyczvl7bslr5jo44sgs7n4jhbzdwgoruqoi.ipfs.w3s.link/icu632.html,phishing
https://seedlfy-fund.pl/reset.html,phishing
https://sinfulcapitalsequence.logguser.repl.co/,phishing
https://s0licital0ah0raconnosotros.tk-pe.com/web/Iogin,phishing
https://sfr.ssl-login.com/login.php,phishing
https://owa-38993.web.app/,phishing
https://attmail.boxmode.io/,phishing
https://buymiamiapartments.com/,phishing
http://www.metadouble-event.com,phishing
https://ctm.sonator.top/,phishing
https://sveltepassionatedebugmonitor.cholisalaera.repl.co,phishing
https://sisale.2022outletsdiscount.ru/category?name=kaseta%20za%20denar%20tipkovnica,phishing
http://smarrrtttmiigrrattetech.homes,phishing
https://www.homestayenglishschool.co.uk/?gclid=CjwKCAjwm8WZBhBUEiwA178UnKrQEPZq06OEr7WCq2Yp-qtEziy5JD44s9cds2psTZoNAbEdmnGDXxoCjeMQAvD_BwE,phishing
http://www.airbnb.information.furnished.top/users/show/CK149395,phishing
http://brknhmbuagygbnykbsk.co.vu/verif.html,phishing
https://xeeri.godaddysites.com/,phishing
https://chrono-post-renvoi.com/,phishing
http://logo.mizuho-bunkes-co-jp.icu/client/index.php,phishing
http://1315548565530810ar.duckdns.org/,phishing
http://denizinizv2.net/9e8cc3089f7ce8af868e.php,phishing
http://www.myjsacesecob.oaa.cjehdm.top/uWBRvZ8quj/page1.php,phishing
https://qsfheisaqf.duckdns.org/,phishing
http://ct51347.tw1.ru//agricolenouvelleAPP-Nous2022/Client/dep.html,phishing
https://jacksonvilletvrepair.insurancequotescity.com/wp-admin/ANTILLES-GUYANE1/,phishing
https://www.jamieversusrigo.com/,phishing
http://www.veiscvseccavccrirasoiar.viessvacraooaecnirvaoneosenmserc.3p1yb.icu/k7OIMyJhEU/page1.php,phishing
https://jfsjd-mum-saiprasad.github.io/Netflix-Clone/,phishing
https://eszxvtufqz.duckdns.org/,phishing
https://track-id-be.firebaseapp.com/,phishing
https://attmalll1macom.weebly.com/,phishing
http://artdfcs.hyperphp.com/,phishing
https://chiragrajoria.github.io/Netflix-clone/,phishing
http://officeimprovement.duckdns.org/,phishing
https://www.ama-coaksnd-jp.lansndn.zgijynh.cn/,phishing
https://arnaldolanches.blogspot.com/,phishing
https://gtdhdytjfy.weeblysite.com/,phishing
http://vaultoverride.info/wallets/index.php,phishing
https://inkdzfdzee.duckdns.org/,phishing
https://dbspayment.xyz,phishing
https://eloquent-lovelace.108-61-127-252.plesk.page/HJGKJFKLFJMKH/gO/vtR3xDs/iNBOX/nr/,phishing
https://etaqtedfux.duckdns.org/,phishing
https://ebasvuruozelkampanyasayfasi.run.place/,phishing
https://m3web3.infura-ipfs.io/ipfs/QmYZ5Zrjw7orSJr3DgeV8crfRRyrFyoAaw2JUU8i4ZJyXQ,phishing
https://kxjkiufjskacxz.top/jp,phishing
http://loginx-caixa.com,phishing
https://cwlga.net/RBFCU/rbfcu/,phishing
https://hfdjbvkerb45.web.app/,phishing
https://assistancewithmyusps-delivery.com/,phishing
http://et.interac.ca-pay.review/sh/CACj6Y1Q/coco/,phishing
https://aruba-pec-bdb26e.ingress-earth.ewp.live/wp-content/themes/ARUBA/index.html,phishing
http://mykitchenchannel.com,phishing
http://dkb-sicherheitsabteilung.site44.com,phishing
http://7730308.com/wp-admin/index,phishing
https://dxxmmyy.firebaseapp.com/,phishing
http://picks-comes-cbs-latinas.trycloudflare.com/,phishing
https://cryptoflashcoins.com/,phishing
https://doodlin.live/,phishing
https://plpfile.com/,phishing
https://v1e6qsq33uwkpwmzpxkn.nestify.ru/ID-635892054ce83,phishing
http://cacti-01.wlink.com.np/snp,phishing
https://redmaster.co/support//irfof-wmsp/notice?key=clientInstanceId=b8b82e7595e8f81c8d5a5e3b466e358fc198db1a,phishing
http://puwfektgof.duckdns.org,phishing
https://meetmarioproductions.com/agreements/,phishing
https://game.ludtic.top/,phishing
http://laxqsojllu.duckdns.org/,phishing
https://gddazgsfql.duckdns.org/,phishing
https://galaxynetdemo.com/plugins/optus,phishing
https://yydwrbxnbk.duckdns.org/,phishing
https://bpost-green-bird-yanissbadja618463.codeanyapp.com/Be/dhI/DH2tAyUe9AsUx7b865/,phishing
https://att-terms-catalogue.weeblysite.com/,phishing
https://prp6ib.webwave.dev/,phishing
https://bienlinea.bnlinea.repl.co/,phishing
https://abikytravels.com/flous/us/,phishing
https://synctechnologygroup.com/,phishing
http://eprimevideo-amazonconfirmation.20-48-254-244.cprapid.com/ePrime/,phishing
https://rgwg.portalnewsmedia.eu.org/unstrdpostd,phishing
http://dati-conto.com/,phishing
https://dhlrewardscards.com/,phishing
http://trya673434.260mb.net/,phishing
https://meta-business-center.start.page/,phishing
https://auth-sign-60bszfwurhb6e2spiul9bs8c99rbjzq5aoroi12a.website.yandexcloud.net/,phishing
http://stakemigrat6373783282.live,phishing
https://drbazzpinx.topijerami.workers.dev/,phishing
https://vxaixn.webwave.dev/,phishing
http://www.viaaveceesvcceei.visavscverarsi.ohmatb.top/k7OIMyJhEU/page1.php,phishing
http://www.saiconcn-co-jp.aesaooseen.jnyzwj.top/,phishing
https://myapp1.x24hr.com/my1,phishing
https://www.eokisercuind.top/,phishing
https://att-mails-107685.weeblysite.com/,phishing
https://qrgclguovf.duckdns.org/,phishing
https://www.rocketpool-reth.link/,phishing
https://euujokorqp.duckdns.org/,phishing
https://564229.portalnewsmedia.eu.org/comfrimapp.html,phishing
http://www.vaiscvecisaacvrircaosari.veissvcoeooaacncrvaoneoseaosesonseosiren.9i8e85.icu/k7OIMyJhEU/page1.php,phishing
https://umtjwvadxc.duckdns.org/,phishing
https://aiockis-joy-9.ga/myGov-ato/,phishing
http://www.au-pacccy.aeeseacoaocmeoy.ekijve.top/AU/page1.php,phishing
http://sollo.uz/pp/202202.php,phishing
http://x04320.com/,phishing
https://filiale05-177-mps.me/,phishing
https://inspection-referentiel2022.web.app/,phishing
https://aavev3-usdtdefi.com/,phishing
http://www.jcb-co-jp.sceesneiesa.aqjumi.top/,phishing
http://thevillagesoforleans-access.ga/secure/document/Authentication/,phishing
https://jh00qe63.qw653bv.repl.co/,phishing
http://acclaimedmagentamenus.marlyma.repl.co/,phishing
https://bafybeibl4svkms5wv334orbz43yck4ib7zcnqm2tg7gonsbf2bigqmyjuq.ipfs.w3s.link/settings.html,phishing
http://account-ledger.com,phishing
https://xn--fuf-hwa.world/,phishing
http://www.viviesvccaieesvi.cvsaeveeaasvis.pxibhf.top/LAuCvx4R/page1.php,phishing
http://www.zonedropper.com/mnm47/swps/ZA/873/,phishing
https://qpbjjaynqp.duckdns.org/,phishing
http://spezial-outlet.de/ctis.ndmi/login.jsp.php,phishing
https://eae5e.escolatantra.com/,phishing
https://jbagoqhspv.duckdns.org/,phishing
https://reamaam.blogspot.com/?m=0,phishing
https://be4yji.firebaseapp.com/,phishing
https://hoje-temos-solucoes.com/,phishing
http://zduijpfaxd.duckdns.org,phishing
http://optonline-access.ml/secure/document/Authentication/,phishing
https://lzqfvzjilh.duckdns.org/,phishing
https://bcbvjg.webwave.dev/,phishing
https://uniswap.dexllama.net/,phishing
https://f7543f8081ce47f6aae2d816d72cab12.jaguarverse.cn/login.php,phishing
https://khvbrmcwcg.duckdns.org,phishing
http://wajjat-pojygom.com/,phishing
https://ssbrewards.com.4-204-224-52.cprapid.com/sbb/pass.php,phishing
http://www.vivsevciceesvi.vscaveeaasvsi.xdrsxp.top/LAuCvx4R/page1.php,phishing
https://sosredirection.web.app/,phishing
http://vywftypqez.duckdns.org,phishing
https://edufarm.com.np/assets/img/Ourtime/ourtime.php,phishing
http://www.aeeeeacon.casecccreceno.slpvzw.top/page1.php,phishing
https://www.sparkasse-msh.club/,phishing
https://49930514000135-dot-default-dot-sodexo-bf-front.appspot.com/login,phishing
https://yrxupxzutz.duckdns.org/,phishing
http://sgbrsistemas.com.br/well/fag/,phishing
http://20228787help54664support78.co.vu/confirmid.php,phishing
https://www.web3helpers.xyz/,phishing
https://lnt-r.bnk-bnk.top/,phishing
https://gezginciftinheybesi.com/wp-admin/wp-wp/VystarCU/vystarcu.org_/index.php,phishing
https://0101.31580453.repl.co/,phishing
http://olx-pol-kxlsw2.cai6.top/authorize/1663678320865003,phishing
https://ikdpokegrf.duckdns.org/,phishing
https://lockpolgui.tk/15321,phishing
http://secsssurity-adminss.wikaba.com/,phishing
http://mzlmmmylcq.duckdns.org,phishing
http://www.myjecsosb.myjascb.usmqh.top/,phishing
