url,status,PageRank
https://www.irishtrucker.com/News/12445,legitimate,3
http://www.ijecse.org/wp-content/uploads/2013/01/Volume-1Number-2PP-665-670.pdf,legitimate,3
http://de.indymedia.org/2004/04/79560.shtml?print=on,legitimate,5
https://www.elizaauth.com/,legitimate,2
https://www.clickatell.com/sign-in/,legitimate,5
https://www.dainikbhaskargroup.com/,legitimate,3
https://www.gdatasoftware.com/lost-login-data,legitimate,5
https://www.pghschools.org/magnet,legitimate,4
https://mlp.derpynews.com/discovery-family-schedule-1025-and-1026/,legitimate,2
https://www.walters.co.uk/,legitimate,2
https://www.toysrus.ca/en/home,legitimate,5
https://thewoksoflife.com/coconut-curry-chicken/,legitimate,5
https://www.c-vusd.org/Page/3189,legitimate,3
https://blog.paessler.com/real-world-performance-comparison-of-cdn-content-delivery-network-providers,legitimate,4
http://www.quickheal.com/register-offline,legitimate,5
https://formlabs.com/blog/resolution-meaning-3d-printing/,legitimate,5
https://www.survey.gov.lk/sdweb/pages_feature_products.php?link=d54330a828e165f2a875479f2b58097fd0987de4&&id=7,legitimate,4
https://heeman.ca/heemans-strawberries/the-berry-report/,legitimate,4
https://www.athletescare.com/ourteam/index.php?mode=bio&doctorid=50,legitimate,3
https://www.templateshock.com/menu-templates/,legitimate,3
https://regencymovies.com/main.php?theaterId=21,legitimate,4
https://www.realitykings.com/models,legitimate,4
https://www.harryanddavid.com/h/gift-baskets-tower-boxes,legitimate,4
https://grants.nih.gov/grants/peer-review.htm,legitimate,5
http://www.onlinesattamatkaplay.com/forgot-password.php,legitimate,0
http://ipv6-test.com/pingtest/,legitimate,4
http://jea.org/wp/blog/2010/02/01/cpediting/,legitimate,4
https://www.arenasimulation.com/,legitimate,3
https://www.simonsaysstampblog.com/wednesdaychallenge/simon-says-furry-friends-3/,legitimate,4
http://www.kuantech.com/Products.htm,legitimate,2
https://www.ebizradio.com/new-msn-shopping-module-empowers-advertisers-to-drive-e-commerce-traffic-ebizradio-marketing-ian-drummond/,legitimate,4
https://thegeniusbrand.com/products/genius-creatine,legitimate,4
https://orthodoxwiki.org/Iconoclasm,legitimate,5
https://www.ice-gay.com/,legitimate,2
https://www.akc.org/dog-breeds/boston-terrier/,legitimate,6
https://www.hoodamath.com/games/cloudwars.html,legitimate,4
https://www.kcrw.com/culture/shows/bodies,legitimate,5
https://www.everlane.com/collections/womens-boots,legitimate,5
https://hotmaillogin.co/,legitimate,2
https://churchofjesuschristtemples.org/mormon/baptism/,legitimate,4
https://gamesweplayed.com.au/products/real-madrid-club-football-ps2-pal-complete,legitimate,2
https://clubthrifty.com/wasted-money/,legitimate,4
https://www.offshorecompany.com/banking/jurisdictions/,legitimate,3
https://www.charteredclub.com/ppf-account-in-sbi/,legitimate,4
http://restaurationlb.com/order-online/,legitimate,3
https://ezzocard.com/,legitimate,3
https://www.lesterglennchevrolet.com/ServiceApptForm,legitimate,2
https://www.greenback.com/in/amazon-uk,legitimate,4
https://www.isnare.com/cgi-sys/suspendedpage.cgi,legitimate,4
https://www.folkd.com/tag/www.+ziddu.com,legitimate,6
https://www.tube8.com.co/tag/business/,legitimate,1
https://myaccount.payoneer.com/,legitimate,4
https://www.mchoulfuneralhome.com/book-of-memories/2035168/erickson-walter/familyinteractive/login.php,legitimate,3
https://discoverhalifaxns.com/,legitimate,4
https://memory.loc.gov/ammem/index.html,legitimate,5
http://www.searchcactus.com/publisher/trkofr.asp,legitimate,3
https://en.mappy.com/,legitimate,3
https://chatroulette.com/,legitimate,5
https://www.tollgatemedicalcentre.nhs.uk/404.html?aspxerrorpath=/illness2.aspx,legitimate,1
https://sto.fandom.com/wiki/Ship_Interior,legitimate,4
https://littlecaesars.com/,legitimate,5
https://www.eyehealthweb.com/peripheral-vision/,legitimate,4
https://www.talkingchop.com/2015/11/22/9779432/braves-sale-rumors-liberty-media,legitimate,4
https://theabundantartist.com/how-to-sell-art-on-deviantart/,legitimate,4
https://pastrychefonline.com/port-wine-cheese-ball-recipe/,legitimate,4
https://www.heise.de/mac-and-i/meldung/iPhone-per-iCloud-von-Erpressern-gesperrt-Was-Sie-tun-koennen-3792169.html?seite=2,legitimate,6
https://mobilemarketingmagazine.com/firefly-partners-with-accuweather-for-weather-triggered-ads,legitimate,5
https://www.fox13news.com/news/trump-cloud-man-captures-photos-of-cloud-resembling-president-donald-trump,legitimate,5
