url,status,PageRank
https://sucursalbancaria.rixingnew.repl.co/,phishing,0
https://pgalobbvif.duckdns.org/,phishing,0
https://ayfoxjegni.duckdns.org/,phishing,0
https://syncodefi.line.pm/,phishing,0
http://pikaprotocolstaking.com,phishing,0
https://uslwrmlkha.duckdns.org/,phishing,0
https://rvuvlucrbr.duckdns.org,phishing,0
https://us11.list-manage.com/contact-form?u=a08b8fa7dc281a5b052ab3d7e&amp;form_id=cf82998934d3892f4062e1fa338e95e4,phishing,4
http://support.steamhelpdesk.com/,phishing,0
http://www.xn--trustwalet-xxb.com/,phishing,0
http://www.myatoverify.info/,phishing,0
https://optus-identity-verify.firebaseapp.com/,phishing,0
http://www.sbminnovations.co.zw/MyGov/,phishing,0
http://www.vsveevsasvcia.a.axrcbx.top/k7OIMyJhEU/page1.php,phishing,0
https://opamcea.com/,phishing,0
http://roninchat.pages.dev/,phishing,0
https://acessovlacred-coops-br.tk/,phishing,0
https://harden.jkub.com,phishing,0
http://www.vsvevsccaascia.ooaesc.erqer.icu/k7OIMyJhEU/page1.php,phishing,0
https://easydec.iinkedin.li/,phishing,0
https://cv67mn.q78b.repl.co/,phishing,0
http://804425163224620.my.id/,phishing,0
http://sutherlanglobal.com,phishing,0
https://egwoexivza.duckdns.org/,phishing,0
https://btinternetzzzz.weebly.com/,phishing,0
https://kscitgyhtf.duckdns.org/,phishing,0
https://zpenmsqqgn.duckdns.org/,phishing,0
http://www.aseeeon.acseccsoen.dmukt.top/page1.php,phishing,0
https://gwncbyncgk.duckdns.org,phishing,0
https://bafybeicd2g3q2kigmyymienzmh42y4zazhgbjbjaz2flolti4zwiaihurm.ipfs.w3s.link/brapo.html,phishing,0
http://protezione3dscarteonline.com/,phishing,0
https://adobe5-ee498.firebaseapp.com/,phishing,0
https://gko8fu.webwave.dev/,phishing,0
https://soricelli.com/gtefinancial/gte-financial-RD838-quest2/,phishing,0
http://stdportal.uou.edu.ps/redirect.html,phishing,1
https://psivhc.webwave.dev/,phishing,0
https://mbarquitecto.cl/,phishing,0
https://qnrrfiddcg.duckdns.org/,phishing,0
https://kirihuthjh.duckdns.org/,phishing,0
https://tea.worldnewspress.net/berryblaze,phishing,0
https://inaxmhvaeh.duckdns.org/,phishing,0
http://nvidia.drivers.saldemariscal.com.br,phishing,0
https://giflxdlscorsw.net.ru/LT,phishing,0
https://1nstagramsecur1ty.000webhostapp.com/,phishing,0
https://webmail-accessyourcurrentlyattaccount.weeblysite.com/,phishing,0
https://bbbbbbbttttttttttbbbbbbbb94984.godaddysites.com/,phishing,0
http://apitv.sistemaathos.com/.../sg/,phishing,0
https://1linch.app/,phishing,0
https://realizasolucaofinaceira.com/login/index.php,phishing,0
http://whatsmytexashomeworth.com/til/,phishing,0
http://www.securi-codeblog.org/,phishing,0
http://www.activeacc-09.ml/alumbraABfiledoc/,phishing,0
https://gary-assoc-0utlook-invit.firebaseapp.com/,phishing,0
https://atukgohosf.duckdns.org/,phishing,0
http://www.eki-net.con-aesacececscee.gqnrfx.top/jp.php,phishing,0
http://VyStarcu.mobile.saniewriters.com,phishing,0
http://www.vivsisavccais.ea.vrlgna.top/LAuCvx4R/page1.php,phishing,0
https://ixqjgfswld.duckdns.org,phishing,0
https://czvkcsrlmw.duckdns.org/,phishing,0
https://festive-bell.23-147-225-74.plesk.page/googles-lipomte.php,phishing,0
https://twoyzrwpfs.duckdns.org/,phishing,0
https://sdlugaxufi.duckdns.org/,phishing,0
https://connect-au.servicesx.top/,phishing,0
http://sign-1uwcwngkv6addzgek46wx7attvjaromcpeeuhynjt6gne.website.yandexcloud.net/,phishing,0
https://dkqrxjrwkr.duckdns.org/,phishing,0
http://www.srnbs-sueaerd.icu/,phishing,0
http://industel.co.uk.gridhosted.co.uk/cz/CZPOST/MyOrderPost/,phishing,0
https://redatofadesafe.blogspot.com/?m=0,phishing,0
https://georgebond.net/payoff/index.php,phishing,0
https://nvcjhhrjyl.duckdns.org,phishing,0
http://portale-utente-net.67-223-117-171.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,phishing,0
https://trckng-potsnrod.de.cool/,phishing,0
https://hushighu-98371.asia,phishing,0
https://uzizjjjxjk.weebly.com/,phishing,0
http://ccinbsoprkologies.godaddysites.com/,phishing,0
https://pikeparts.de/aruba/sella/Servizio%20Hosting%20-%20Aruba.it.php,phishing,0
https://kirliancameras.com/index1.html,phishing,1
https://kfkxqxmubu.duckdns.org/,phishing,0
http://03513659.com/,phishing,0
https://eth-wintermute.net/#/,phishing,0
https://kokklanen.dk/DE/de/info.html,phishing,0
https://goviirssmnt71.com,phishing,0
http://noderemedy.com,phishing,0
http://www.aceeeaeon.caeesccroceno.brjlgf.top/page1.php,phishing,0
https://bafkreidyh4wrth27l5iz5xmv3zqzzotekfsbyse63pfb46wvyf3iwqwb74.ipfs.dweb.link/,phishing,0
https://servicepage.service-page.workers.dev/,phishing,0
http://netflix-promocje.pl/,phishing,0
http://www.acaeenen.aseaasen.vodlvi.top/,phishing,0
https://aver.quartly.top/,phishing,0
http://www.vaiccveaicsairvcrcaorsai.vieissavcioeoacincvraoeaosesonseosiren.nolj49.icu/k7OIMyJhEU/page1.php,phishing,0
http://onx.la/7dd17,phishing,3
https://dgws.h56euwyt.cn,phishing,0
https://ntagoi-jp.wyjluyg.cn/,phishing,0
https://arshnoor19.github.io/Netflix-clone/,phishing,0
http://www.saiaeecn-co-jp.acaecesen.lqkjff.top/,phishing,0
http://www.radiovozdoriocacheu.com/wp-includes/jss/js/,phishing,0
https://www2.aplusk.co.jpbvcb5vh6hjb4.vxdl.cn/login.php,phishing,0
https://juicythunderousnasm.linie-chancecha.repl.co/,phishing,0
https://lsussurgpg.duckdns.org/,phishing,0
https://alraai.se/ser/con/,phishing,2
http://eveitctkin.duckdns.org,phishing,0
https://pkobploan.online/,phishing,0
https://new-exel-document-verify-your-authentication.us-east-1.linodeobjects.com/index.html,phishing,0
https://uaeglobalsolutions.com/jp,phishing,0
http://www.vivsisavccais.ea.kjgyuh.top/LAuCvx4R/page1.php,phishing,0
http://bse--fullpaser.repl.co,phishing,0
https://selfteam4servicezcu.us/Service/,phishing,0
https://bsigroup.com.therobinhuntteam.com/,phishing,0
https://ovoffice.com/capRMHJG--bKWpxO--BzDAug/qwVyQlG--UwqCIgy--RndRJy/index.html#wwwadm@utia.cas.cz,phishing,1
https://clhxqxqwis.duckdns.org/,phishing,0
http://securenab-aus.com/,phishing,0
http://101406789379835.my.id/,phishing,0
https://cwiidurhst.duckdns.org/,phishing,0
https://acesso-com-umclique.com/luiza/home.php?userid=13&amp;uri=vpkmcdtwg70lkgghvqpk1rlu7n1ng/flg7fdfewxslk=,phishing,0
https://enlargementguide.com/secure-tax-irs.online/start.html,phishing,0
https://electroware.co.za/m-einloggen/indexx.html,phishing,0
https://bafybeifxregwx7ckesn3j7fqinsiszr2pfhvztma5lqmrlecfy4ua2myeu.ipfs.w3s.link/Gbala.html,phishing,0
https://ekhehvyfwr.duckdns.org/,phishing,0
http://pndpendvermsk.duckdns.org,phishing,0
https://segundaviaoniine.com/?gclid=EAIaIQobChMI5Zqa0tiE_QIVSe_ICh0Z0gJ0EAAYASAAEgLySvD_BwE,phishing,0
http://assetcolab.land,phishing,0
http://swiftprotocol.net,phishing,0
https://ninjarena.com/,phishing,0
http://www.macesaeerd.0tgbq4.icu/page1.php,phishing,0
https://festive-greider.5-255-101-246.plesk.page/orange/,phishing,0
https://clevanacgapivi.tk/6a153,phishing,0
http://whysi.xyz/,phishing,0
http://www.seaceiesacceirccrsoorna.seieascaacirsoeoinaoeosnmer.xqpwkk.top/k7OIMyJhEU/page1.php,phishing,0
https://www.latam-i.cloud/expire/index2.html,phishing,0
https://banconlinegalinciargentina.online/,phishing,0
https://synews.com/,phishing,1
https://www.tritonpass.org/,phishing,0
https://bancavirtual.browserr.repl.co/,phishing,0
https://account-appeal-form-172658.web.app/,phishing,0
http://www.vsvessacscavca.ooaesc.nxhgsyd.icu/k7OIMyJhEU/page1.php,phishing,0
http://dep.homesinpiemonte.com/home/file/,phishing,0
https://www.aavedefimax.com/h5/index.html#/,phishing,0
https://pubgkr.biz.id/,phishing,0
https://www.nft-avantgarde.art/,phishing,0
https://adcqgyzhye.duckdns.org,phishing,0
http://www.vivcecviasai.visvsai.kesgc9.icu/page1.php,phishing,0
https://www-dofus-touch.com/fr/mmorpg/actualites/news/gueltes-legendaires/,phishing,0
https://fabyd.threadgay.top/,phishing,0
https://lemonade.demontolivooo.repl.co/,phishing,0
https://synchdatachain.live/,phishing,0
https://vinted-pl-gj32d.hinhdep.xyz/processing/1662975258698217,phishing,0
https://vjnted-market.7564354686.xyz/azo1tp0e,phishing,0
http://www.veiscvseccavccrirasoiar.viessvacraooaecnirvaoneosenmserc.gs3do.icu/k7OIMyJhEU/page1.php,phishing,0
https://builder-quote.gsdev.co.uk/updaterequired/T-on/,phishing,0
http://literarebooksinternational.com.br/deleveried-europe/home/on/dhl/portail.php,phishing,2
http://upholdloginus.iwopop.com/,phishing,1
http://findomestic.mareadentro.com/,phishing,0
https://directivedoumebrese.firebaseapp.com/,phishing,0
http://lulusarees.co.in,phishing,0
https://mentionsba.com/?utm_source=PKO&utm_medium=Facebook_Desktop_Feed&utm_campaign=ekspert&utm_content=farm_a2029-auto2&pxl=1511518495989816&pid=znd3ri&sba=grgrdgd,phishing,0
http://credtsuiseny.iaccesscsny.com/htdocs/connexion/,phishing,0
https://dev-wpostalecu.pantheonsite.io/web,phishing,0
https://pmafhz.webwave.dev/,phishing,0
https://segurytysalvador.justogonzales.repl.co/,phishing,0
http://seguroitaupy.c1.biz/,phishing,0
http://safetyprotocolclearance.com,phishing,0
https://brookusneaker.com/,phishing,0
https://equa-business.com/wp-includes/doc.html,phishing,0
http://www.aeoeeaaon.ascaesaona.mhuakn.top/,phishing,0
http://acessoitau.rf.gd/?i=2,phishing,0
https://sampierry11.wixsite.com/my-site-1,phishing,0
https://fshitnl-kxi-7.gq/bg/auth.sso.biglobe.ne.jp3/,phishing,0
