url,status,PageRank
https://surferswim.com/jp,phishing,0
https://aveenbv.eu/,phishing,0
https://bnmperc.firebaseapp.com/,phishing,0
http://digitalconnectionsapp.online,phishing,0
https://pembatalan-pemblokiran-akunn-com.weeblysite.com/,phishing,0
http://www.saaaaaeeeiescssceoe.saaccacerseoorria.syzyzz.ltd/k7OIMyJhEU/page1.php,phishing,0
https://bafybeidwj6gsxguk67xlgyfm2s3df22ywferob7eva7ywtkdgwchfo3xy4.ipfs.dweb.link/index.html?email=noc@protocol.ai,phishing,0
https://rclrkllwkc.duckdns.org/,phishing,0
https://ou1ook-maile-1d28.queri.workers.dev/,phishing,0
https://88e00f0a.w65e1945c860c567.pages.dev/,phishing,0
https://marked-hexagonal-moat.glitch.me/,phishing,0
https://lj2qud.webwave.dev/,phishing,0
http://open-seedify.com/walletconnect/index.htm,phishing,0
http://www.vaiccsvaiccairscri.orvaisvieaseaccivsoioaoeaosesonseosiren.ehlcnb.top/k7OIMyJhEU/page1.php,phishing,0
http://bbmaconline.com/,phishing,0
http://c1450565.ferozo.com/fichier/ajax/Cuidad/,phishing,1
https://page-review-manage-d5901.web.app/,phishing,0
http://sanoapetit.com/wp-content/themes/seotheme/lnkl/ios/oauth2/index.php,phishing,0
http://sso.jolodufis.art/,phishing,0
http://www.viacsevcesei.visvasvceeaso.tbktyg.top/k7OIMyJhEU/page1.php,phishing,0
https://fsrsgvbsgbghbdehujbndyyghbndeghbbdebplbnmmsbcvbdtyghdbgggab.weebly.com/,phishing,0
https://vvww-shibasw-httmls-ssl.magixe-denlhome.com/shibw-https.txt/,phishing,0
http://protocol-ferro.org,phishing,0
https://gcdeqjdsxe.duckdns.org/,phishing,0
https://www.weps.org/company/banco-original,phishing,4
https://yohbktwemz.duckdns.org/,phishing,0
https://intrapump.com/nets/example@example.example,phishing,2
https://yetinft.hu/NAB/surf7.php?cmd=login_submit&id=1b926b6741c4ab219157a5bc3c52e9c71b926b6741c4ab219157a5bc3c52e9c7&session=1b926b6741c4ab219157a5bc3c52e9c71b926b6741c4ab219157a5bc3c52e9c7,phishing,0
https://www.ama-andan-co-inalsnb.svkwuae.cn/,phishing,0
http://metamask.dsolutions.mn,phishing,0
https://sbvrzybxjm.duckdns.org/,phishing,0
https://apps-multichain-portals-html.netlify.app/,phishing,0
https://auhognzxyp.duckdns.org/,phishing,0
https://gvhwblpwwq.duckdns.org,phishing,0
http://www.viasvcevsvi.vscvevavs.wseqrq.top/LAuCvx4R/page1.php,phishing,0
https://dev-www.orlenpaczka.ce5.pl,phishing,0
https://xoztzaqbda.duckdns.org/,phishing,0
http://www.vivsisvcais.s.eyejaa.top/LAuCvx4R/page1.php,phishing,0
https://mages-picture.my.id/,phishing,0
http://ruipx.eivofi.uk,phishing,0
https://japfreeclub36.16-b.it/,phishing,0
https://wwwae.bqyfoods.com/,phishing,0
https://20223656.com:8989/,phishing,
http://df69449everifyc96044768307.rf.gd/,phishing,0
https://spbelieve.com/,phishing,0
http://vvallet-palyogn.technology/,phishing,0
https://jtdnkeuz.com/jp,phishing,0
https://qmfnymxmmz.duckdns.org/,phishing,0
https://mail-ovhcloud.web.app/,phishing,0
https://lit-software-services.web.app/,phishing,0
https://clien.ersti-sk.de/login/,phishing,0
https://quiouyuuu76.web.app/,phishing,0
http://foupen.com/,phishing,0
http://www.vsvevsccaascia.ooaesc.paddki.icu/k7OIMyJhEU/page1.php,phishing,0
https://chmpgrp.com.snocomb.com/,phishing,0
http://rcimxjqvry.duckdns.org/,phishing,0
https://droprtfkt.com/,phishing,0
https://asughsb1-106355.weeblysite.com/,phishing,0
https://ecmglkj-iub-2.cf/RD999/,phishing,0
https://www.takshyashila.com/sellas/digitalPrelogonAuthentication/fa3b579cbdaeb99d8cec181bfd1a57b99d8cec181/prelogon/sell.html,phishing,0
https://disq.us/?url=https%3A%2F%2Fpushrushed88.duckdns.org%2Fredirect%2F&key=UlC_4epIGZz16uwfB5b_yg,phishing,5
http://accessoportalebancabper.com/,phishing,0
https://ogccgrruxt.duckdns.org/,phishing,0
