url,status,PageRank
https://tnfabdxxnk.duckdns.org/,phishing,0
https://relationclientdigital2023.firebaseapp.com/,phishing,0
https://mhtzpmlpfr.duckdns.org/,phishing,0
https://guoawashaio.mefound.com/,phishing,0
http://6e9936e6.bakerstreetfinance.tv/?pa.php=6e9936e6&serv=e2614,phishing,0
https://befitting-spiral-dugout.glitch.me/popledx.html,phishing,0
https://nyolrassil.duckdns.org/,phishing,0
https://servizes.gabrielnunes64.repl.co/,phishing,0
https://cooperativabanos.com.ec/wp-includes/csc/index.html,phishing,3
https://bafybeiccb4wxrxlu57vvczvt5mixryba7jqlcf3mm52dwttjexawwvf6ou.ipfs.dweb.link/,phishing,0
https://fundacionmontesinai.cl/PO/shahs.html,phishing,0
https://beautiful-kepler.47-87-130-16.plesk.page/govto/new1/las/web.php,phishing,0
https://hjkmjqpgjz.duckdns.org/,phishing,0
http://www.vaicacevscaivcaeaririicr.voriasvaiecsvasciiooaoosesonseoren.ratasc.top/k7OIMyJhEU/page1.php,phishing,0
https://www.qxprhzi.top/,phishing,0
https://anz-ref7136.web.app/,phishing,0
https://siasky.net/vADQrolXr7NOpg68Rz1vNXFkS3osTg_g0klqRIOyZvVU8Q,phishing,4
https://mariannalourba.com/verification/,phishing,1
http://totallystupidstuff.com/templates/ParceVerification9887id=626270831/,phishing,0
https://sf-km2i.firebaseapp.com/,phishing,0
http://chmsgroup-access.gq/secure/document/Authentication/,phishing,0
https://gqrsioketl.duckdns.org/,phishing,0
https://82jhx56627.229teach72.repl.co/,phishing,0
https://kjsrztzndt.duckdns.org/,phishing,0
http://oldmonero.net,phishing,0
https://securebtconnect-3c8bbb.webflow.io/,phishing,0
http://874561356215640561321.web.id/,phishing,0
https://uycg.weebly.com/,phishing,0
https://getmyparcelreview.com/,phishing,0
http://www.myjseaecacrsaoecsb.naoaa.njrksy.top/uWBRvZ8quj/page1.php,phishing,0
https://iwxepbrsbe.duckdns.org/,phishing,0
http://brightbeginings.in/nf/update/index-en.php,phishing,0
http://fdvrydh6.cf/Service/,phishing,0
http://www.subulussalamkota.desa.id,phishing,0
https://cvrfyacc.com/,phishing,0
https://spinns.pubgcry.asia/index.php,phishing,0
https://genuineundead.premints-wl.xyz/,phishing,0
https://sowkchesyi.duckdns.org/,phishing,0
https://3.227.27.231/mua/VALIDATEPASS/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button/,phishing,
http://petrcennan.shop,phishing,0
https://htgoqgkrqk.duckdns.org/,phishing,0
https://turnimpa.repl.co/,phishing,0
https://checkpoint-fb-40000025631526895621365987.ml/Login_to_Facebook.html,phishing,0
http://www.saaaisceesoe.sacseoicr.wcidvq.top/k7OIMyJhEU/page1.php,phishing,0
https://overo1xcoast.wiewshop.top/?tranzakt98216,phishing,0
http://www.aeeeeascn.caseeccrcceno.owcafr.top/page1.php,phishing,0
http://www.jcb-co-jp.sceesneiesa.pvevhj.top/,phishing,0
https://recklife.app/coderobe.com/id/roundcube.mpe.mpg.de.html,phishing,0
https://ypmcsgtlir.duckdns.org/,phishing,0
http://www.avon-pr.site/,phishing,0
http://www.zaqqer.store,phishing,0
https://dpd-docwta82.narivortu.cf/?tranzakt38496,phishing,0
https://server-yahoo-authy.naweloj710.workers.dev/,phishing,0
http://www.viaeevseccai.vivccvcveaeii.xdrsxp.top/LAuCvx4R/page1.php,phishing,0
https://bofa-help.webredirect.org/bofa/login/login.php,phishing,0
https://vknsh83hqg63a1eb20d3270.crashtrs.ru/Maccounts@centrica.com,phishing,0
http://coinnodesync.com,phishing,0
http://9247696.filesusr.com/html/e766f6_03f39d7024f5289eaae8609ccfe16002.html,phishing,0
https://lmo.chelog.top/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https://wwwofc.chelog.top/landingv2&response_type=code%20id_token&scope=openid%20profile%20https://wwwofc.chelog.top/v2/,phishing,0
https://bulff163.ink/,phishing,0
http://fsolwspwqz.duckdns.org,phishing,0
https://www.childth.com/,phishing,0
http://infor.ufcontent.com,phishing,0
https://nzpyiguihz.duckdns.org/,phishing,0
http://www.eki-net.cocm-aesaaeeenet.ycdjgz.top/,phishing,0
https://benedict-koeln.de/hu/posthu/,phishing,2
https://evolutionsny.com/twen/oracle.php,phishing,1
http://lerhqkfese.duckdns.org,phishing,0
https://verifyus.net/dbccb42?q=RmJtLz9pPTExNDk2MSY0QzBxbA==,phishing,0
https://ww-acesson-simplificado2023.blogspot.com/?gclid=EAIaIQobChMI9ZOG2Y_w_AIVCDaRCh0Alwj8EAAYASAAEgLg7fD_BwE,phishing,0
http://decentralizedcontractmigration.best,phishing,0
https://bperbancaaccessoclienti.rocktechest.com/bperweb/,phishing,0
http://zctkbhytut.duckdns.org,phishing,0
