url,status,PageRank
https://gerenciamento-defaturason.blogspot.com/?m=2&amp;gclid=EAIaIQobChMIi-Cb3a3_-wIVEJfICh2aggIxEAAYASAAEgK6pfD_BwE,phishing,0
https://bafybeigjs5zuqykh7t4njlspliay4qfq4txdkjr4qi3fqxlt3m7lkclrke.ipfs.w3s.link/login_up.html,phishing,0
http://berfuasilama.ga/,phishing,0
https://chat-whatsapp1488.indox.sbs/id/,phishing,0
https://cavaallerfort-8c1c9.firebaseapp.com/,phishing,0
https://numersone.onetrostepsert.world/,phishing,0
https://stridentfoolhardyaggregators--bisarrras.repl.co/des/index.php,phishing,0
https://2wyslijpaczkeip389184.xyz,phishing,0
https://uonline-deta-org.netlify.app/,phishing,0
https://govgr-tax.web.app/,phishing,0
http://satoshiverse.mint-starts.com,phishing,0
http://1354665511326517.my.id/,phishing,0
https://super-eletronicos-4151.myshopify.com/,phishing,0
https://bnppraibas.com/,phishing,0
https://c2ed4v.webwave.dev/,phishing,0
https://impulsfotostore.com/images/file/post-6/,phishing,0
https://cvhsbxcocl.duckdns.org/,phishing,0
https://rasha.dillevery.com/home/info.php,phishing,0
http://www.myjacsoeb.myjoccb.wsykkv.top/,phishing,0
https://amazon-tgbvvbnbnh.otzo.com/,phishing,0
http://usqwnotaql.duckdns.org,phishing,0
https://reclessstops.cf/ds/,phishing,0
https://madfmzjohc.duckdns.org/,phishing,0
http://hingedatingsite.com,phishing,3
http://elsewedy-td.com/,phishing,0
https://ftxcoin.live/app/#/,phishing,0
https://basrayatha.com/aderisci/,phishing,2
https://appativo.net/,phishing,0
https://www.nodevalidator.live/01/assets/index.html,phishing,0
http://bn01928712.ultimatefreehost.in/stp2.php,phishing,0
https://www.arnozcansigin.aqaoqafzid.shop/bnR0YW16Y3BqYW4yNTAzdmFyP2FhYWFAZXhhbXBsZS5qcA==,phishing,0
https://smqpvevqip.duckdns.org/,phishing,0
http://chaincoin.epizy.com,phishing,0
http://www.northernaurora.vn/media/fer/,phishing,0
http://www.vsveevvsacesevcia.cea.kvdxks.top/k7OIMyJhEU/page1.php,phishing,0
https://dkb-banking.istmein.de/auth/realms/login-dkb/,phishing,0
https://restoration-page.netlify.app/,phishing,0
https://winted575goods.86756787.xyz/detwx2hc,phishing,0
https://bqvbnajyqj.duckdns.org/,phishing,0
https://wopi4kjlvbd.icu/client/index.php,phishing,0
https://sherardburns.com/jp,phishing,0
https://m1mrk3.webwave.dev/,phishing,0
https://mehmetalim.com/Service/,phishing,0
http://www.macesaeerd.urgggv.shop/page1.php,phishing,0
https://fietri.com/webglobe/card.php,phishing,2
http://kub.org.standoutjewelsfor5.com/,phishing,0
http://protocolairswap.com,phishing,0
https://leveragemycredittoday.com/KWDHL/GlobalSources/,phishing,0
https://shtkslife.com/jp,phishing,0
http://3659vv.cc/,phishing,0
https://mhbnjztzir.duckdns.org/,phishing,0
https://twilig.semangatpuasaaa.workers.dev/,phishing,0
https://usnd.to/lMAL,phishing,4
http://doge-club.xyz,phishing,0
https://trvyamdwdu.duckdns.org/,phishing,0
https://game.siteess.top/,phishing,0
http://bafybeihtrei2lm4ud5ewqd5wbpw6ow42cb2svbho3ry2p4qm3dvr7bjnwy.ipfs.dweb.link/user3.html?vghbjgkfhvfjdkdfuvyfiujnbtmrjkj3eruyfr89ubrnmewjduvy89euihjjrkdiuycdghbjieufyghebnjewducyhbhucdywghbnjfviuyeghbejfiuyvg=,phishing,0
https://buzniqzwdi.web.app/,phishing,0
http://asxx-pro.com,phishing,0
https://mckeiass-skocs-neory.yolasite.com/,phishing,0
https://tavuuoljud.duckdns.org/,phishing,0
http://tribratanewsbondowoso.com/webapp/tribratanews/public/js/hughesnet.com/index.php,phishing,1
http://www.saicsacseoe.sascsecoaias.qmjded.top/k7OIMyJhEU/page1.php,phishing,0
http://www.vivsisavccais.sae.oqrpwc.top/LAuCvx4R/page1.php,phishing,0
https://www.findmy-ue.live/maps/?imei=3D3D3D354869722614781,phishing,0
https://gafonline.mil.gh/img/modules.html,phishing,4
https://dainikjeevan.com/,phishing,3
https://onedrive1xp8kg.12009.workers.dev/,phishing,0
http://www.vivceiasai.vicsvesai.lmc2ry.icu/page1.php,phishing,0
https://pkllunnlpl.duckdns.org/,phishing,0
https://hhdiamond.com/home.php,phishing,0
https://linkler.ru/sitebuilder171774/dynadot/com/nOyH9LwDfmUu,phishing,0
https://www.maderaszuhaitz.es/admin/home/atandt/index.php,phishing,1
http://www.vaiccveaicsairvcrcaorsai.vieissavcioeoacincvraoeaosesonseosiren.yomghd.top/k7OIMyJhEU/page1.php,phishing,0
https://mostcrediblesign.com/,phishing,0
https://www.sfr-suivi-client.com/login.php,phishing,0
http://dapps-verifier.com,phishing,0
https://fzsrjiybay.duckdns.org/,phishing,0
http://iweupsvrla.duckdns.org,phishing,0
https://alera.in/wp-content/plugins/diba-login/meiingde/,phishing,0
https://vqt8igzi5tif.zeilschoolheeg.nl/lma9rach/,phishing,0
http://www.ekl-net.conn-accseeea.futgud.top/jp.php,phishing,0
http://www.aseeaeon.acsccecenso.vxkmur.top/page1.php,phishing,0
https://s61rrs.webwave.dev/,phishing,0
https://carrelagebouvy.be/win/piraeusbank/auth/login,phishing,1
https://uniswap.samvitello.com/#/swap,phishing,0
https://colchoesma.blogspot.com/,phishing,0
https://lbwqoihgxw.duckdns.org/,phishing,0
https://82jhx56627--229teach72.repl.co/,phishing,0
https://www.runningbrooks.com/,phishing,0
http://normbryane.com/2f/page/,phishing,0
http://www.viasevcecvsvi.vsccveveavsi.crgcfw.top/LAuCvx4R/page1.php,phishing,0
https://houtai.bclmnuk.cn/,phishing,0
https://entrepreneurmeetupapp.com/0000/,phishing,0
https://froomsocialupdateidentyyy.co.vu/regbfd(0)westd/,phishing,0
http://www.vsaievseceeiv.viaccveeaaaasi.qqoehr.top/LAuCvx4R/page1.php,phishing,0
https://lggjpjqymb.duckdns.org/,phishing,0
https://proud-unit-1b37.weatherest.workers.dev/,phishing,0
