url,status,PageRank
https://garycameradigital.com/services/camera-repair-shop,legitimate,2
https://outreach.shef.ac.uk/,legitimate,1
https://www.preloved.co.uk/classifieds/for-sale/shropshire/items,legitimate,4
https://www.pdffiller.com/22133532-fjeprrrs06-hotelpdf-online-hotel-registration-form-,legitimate,5
http://support.nabble.com/How-do-I-login-to-my-account-td7596705.html,legitimate,3
https://502elmundo.com/,legitimate,3
https://www.clickbankguide.com/affiliate.htm,legitimate,3
https://sitechecker.pro/what-is-xhtml/,legitimate,5
https://halifaxstanfield.ca/,legitimate,4
https://squareinstallments.com/us/en/faqs,legitimate,4
https://engineering.atspotify.com/2019/12/09/views-from-the-cloud-a-history-of-spotifys-journey-to-the-cloud-part-1-2/,legitimate,4
https://www.live-stream-network.com/live/vh1,legitimate,1
http://www.bibtex.org/,legitimate,5
https://joinup.ec.europa.eu/collection/education-culture-and-sport/document/turkeys-eschool-e-okul,legitimate,5
https://www.yamahasynth.com/ask-a-question/user-banks,legitimate,4
https://co.pinterest.com/pin/838443655601243511/,legitimate,5
https://www.korg.com/us/products/software/korg_kaossilator_for_android/,legitimate,5
https://www.fcporto.pt/en,legitimate,5
https://thepilgrimtrust.flexigrant.com/login.aspx,legitimate,2
https://www.cr80news.com/news-item/blackboard-qa-student-id-cards-on-apple-iphone-and-watch/,legitimate,4
https://sweetalert2.github.io/,legitimate,5
https://ecsd-fl.schoolloop.com/focuspp,legitimate,4
https://www.masslive.com/,legitimate,6
https://www.hondainfocenter.com/2020/Clarity-Fuel-Cell/How-To-Videos/Fuel-Cell/Audio-and-Connectivity/HondaLink---Register-and-Enroll/,legitimate,3
https://www.idealist.org/en/nonprofit/ceaa66be827842f49f466ae4c410c6a6-ruff-house-rescue-inc-oceanside?redirected-from-listing=true,legitimate,5
https://www.bbceasy.com/Account/ResetPasswordMail,legitimate,3
https://news.linkedin.com/,legitimate,5
http://www.themirt.com/index.php,legitimate,4
https://www.helpwanted.com/,legitimate,3
https://www.securepay.com.au/,legitimate,5
https://www.universal-credit.service.gov.uk/sign-in,legitimate,3
https://sarkariresult.com.co/contact-us/,legitimate,3
https://www.hungama.com/,legitimate,5
https://www.editage.com/info/editing-services/copy-editing-services.html,legitimate,4
https://www.transifex.com/blog/2011/auto-translate-updates/,legitimate,6
https://www.hsenidmobile.com/,legitimate,3
https://ahpsr.who.int/,legitimate,3
https://www.bridgewater.edu/,legitimate,4
https://www.virtusa.com/login/,legitimate,4
https://pendriveapps.com/12voip-portable-voice-over-ip/,legitimate,4
https://www.totalswindon.com/,legitimate,3
https://www.thehumansolution.com/keyboard-trays.html,legitimate,4
https://farmak.ua/en/constituent-and-registration-documents-en/,legitimate,4
http://trulymadlywordly.blogspot.com/2011/03/creating-text-corpus-from-wikipedia.html,legitimate,2
https://www.metalsupermarkets.com/metals/,legitimate,4
http://semantic.gs/amd_high_definition_audio_device_driver_download,legitimate,4
https://www.tires-easy.com/tires/nokian-tires,legitimate,3
https://pirates.fandom.com/wiki/Port_and_starboard,legitimate,4
https://www.chc1.com/for-patients/resources/paying-for-care/,legitimate,4
https://www.somersetsolders.com/,legitimate,3
https://allears.net/2020/08/24/a-new-reservation-based-shopping-experience-is-coming-to-downtown-disney/,legitimate,5
https://blog.daveeddy.com/2013/03/26/synchronous-file-io-in-nodejs/,legitimate,2
https://reqtest.com/testing-blog/agile-testing-principles-methods-advantages/,legitimate,4
https://www.luxuryhotelawards.com/why-register/,legitimate,4
https://teguar.com/terms-and-conditions/,legitimate,3
https://www.creditdonkey.com/promotions/bank-of-america-bank/,legitimate,4
https://cromwell-intl.com/open-source/rhel-oracle-centos-5-6-7-8/,legitimate,5
https://www.careerprofiles.info/computer-hardware-engineer-career.html,legitimate,4
https://security.samsungmobile.com/,legitimate,4
https://www.revespcardiol.org/en-peripheral-artery-disease-pathophysiology-diagnosis-articulo-13114115,legitimate,4
https://www.victorpest.com/advice/id-your-problem/house-mouse,legitimate,5
http://www.pdfconvertonline.com/convert-text-to-pdf.html,legitimate,4
https://www.avidcnc.com/,legitimate,2
https://www.peoplesbanknet.com/blog/,legitimate,3
https://www.goldcu.org/personal-banking/online-banking/,legitimate,3
https://resurrect.myspace.com/macymase1,legitimate,3
http://cs.trains.com/mrr/f/88/t/250924.aspx,legitimate,4
http://www.polyguardvaults.com/,legitimate,3
https://emorylaneco.com/collections/all,legitimate,2
https://yookassa.ru/en/developers/payment-methods/google-pay,legitimate,4
http://obanksimulator.ngpf.org/,legitimate,2
http://in5stepstutorials.com/windows-7/change-credit-card-in-microsoft-account.php,legitimate,3
https://shop.mango.com/us,legitimate,5
https://www.bt.com/tv/,legitimate,5
https://www.cler.ch/de/info/zak,legitimate,4
https://www.boc.lk/,legitimate,3
https://www.snappea.com/,legitimate,4
https://www.mentalhelp.net/intellectual-disabilities/and-severity-codes/,legitimate,5
http://www.tech-notes.net/not-a-tty-docker-exec/,legitimate,2
https://hearthstone.fandom.com/wiki/Ranked,legitimate,4
https://www.littlebcakes.com/mickey-mouse-cakes.html,legitimate,3
https://www.andersnoren.se/typed-a-better-blogging-platform-on-indiegogo/,legitimate,5
https://www.cintas.com/,legitimate,4
https://fox5sandiego.com/news/wells-fargo-customers-unable-to-use-website-app-again/,legitimate,5
https://www.happify.com/compliments/80320/,legitimate,5
https://www.securityonlinebank.com/,legitimate,2
"https://biznes.interia.pl/tagi-cloud-computing,tId,125893",legitimate,4
https://resourcefulbusiness.com/let-the-power-of-google-ads-do-your-marketing-heavy-lifting/,legitimate,4
https://www.superbcrew.com/to-the-tens-makes-social-media-photos-and-videos-shoppable-rewards-you-when-others-shop-your-posts/,legitimate,4
https://mattamyhomes.com/gta/register.aspx,legitimate,4
https://www.matthewfsheehan.com/church-goods/furniture/baptismal-fonts.html,legitimate,2
https://www.kombo.co/en/carpooling/BlaBlaCar,legitimate,4
https://www.betterevaluation.org/en/approaches,legitimate,5
https://www.advice.co.th/,legitimate,3
https://www.safeguardeurope.com/applications/rising-damp-and-its-control/assessment-of-dampness,legitimate,4
https://www.zenitel.com/subsidiaries/nor-electronics,legitimate,3
https://www.whalar.com/,legitimate,4
https://www.coh2.org/topic/30042/close-air-support-doctrine,legitimate,4
https://www.express.com/womens-clothing,legitimate,5
https://www.businesstravelnews.com/Interviews/Revitalizing-Amex-GBT-with-KDS,legitimate,5
https://marketing.twitter.com/en/insights/3-ways-twitter-can-help-retailers-drive-sales-this-holiday,legitimate,5
https://www.in.gov/bmv/,legitimate,6
https://www.metrobankonline.co.uk/,legitimate,5
https://mode.com/,legitimate,5
https://www.hauppauge.com/pages/products/data_xboxtv.html,legitimate,4
https://bolesblogs.com/2012/10/24/how-to-impress-american-express-and-the-credit-bureaus-make-mid-cycle-payments/,legitimate,5
https://www.neotys.com/blog/load-testing-with-a-cdn/,legitimate,4
https://www.hotukdeals.com/,legitimate,5
https://www.kapwing.com/slideshow,legitimate,5
https://productregistration.sony.com/reset_password,legitimate,3
https://www.bankofzachary.com/,legitimate,3
https://www.msdmanuals.com/professional,legitimate,5
http://rutracker.org/forum/viewtopic.php?t=5174573,legitimate,5
https://whitesconfrontingracism.org/,legitimate,4
https://www.directautomation.com.au/,legitimate,2
https://www.mastercard.co.in/en-in/consumers/find-card-products.html,legitimate,4
https://www.inderscience.com/jhome.php?jcode=ijesdf,legitimate,5
https://secure.last.fm/login,legitimate,3
https://www.olganon.org/node/20591,legitimate,4
https://secure.usaepay.com/interface/epayform/D650bM1VuGFh0teYRtTNHp0HWL3MM0gZ/Custom%20URL,legitimate,4
https://avn.com/business/articles/technology/chaturbate-retail-store-is-open-for-business-735925.html,legitimate,5
https://mozilla-firefox.en.softonic.com/,legitimate,3
https://www.dailysteals.com/,legitimate,4
https://www.goalzz.com/?n=951695,legitimate,4
https://speciatheme.com/proficient-free/,legitimate,4
https://www.bibme.org/bibtex/website-citation,legitimate,4
https://www.kaldewei.com/,legitimate,3
https://www.fit.edu/student-financial-services/panther-payment-plan/,legitimate,5
https://www.moboreader.net/Home/BookDetail/1254322,legitimate,3
https://emr.dads.state.tx.us/DadsEMRWeb/emrRegistrySearch.jsp,legitimate,3
https://www.litrg.org.uk/tax-guides/tax-basics/digital-services-dealing-your-tax-and-tax-credits-online,legitimate,4
https://www.offtek.co.uk/components/flash-memory-cards/mmc-cards/multimedia-card-plus,legitimate,3
https://money.asda.com/,legitimate,3
https://blog.tradingpaints.com/trading-paints-update-notes-march-19-2019,legitimate,2
https://www.iradeo.com/,legitimate,4
https://www.fantasyfootballfix.com/accounts/password/reset/,legitimate,4
https://www.rochesterschools.org/,legitimate,3
https://www.lightinthebox.com/c/holiday-party-decorations_11021,legitimate,5
https://www.besttechie.com/microsoft-launches-onedrive-gives-away-free-storage/,legitimate,4
http://www.lyberty.com/tech/terms/usb.html,legitimate,4
https://www.guinnessworldrecords.com/account/register,legitimate,6
https://www.aarki.com/blog/the-role-of-mobile-devices-in-ecommerce,legitimate,4
https://www.sprinklr.com/,legitimate,5
