url,status,PageRank
http://www.econport.org/content/handbook/Environmental/pollution-control-revised/Traditional-Pollution-Techniques/,legitimate,4
https://toriko.fandom.com/wiki/Zebra,legitimate,4
https://blog.bongacams.com/terms-conditions/,legitimate,2
https://www.ecu.edu/,legitimate,5
https://www.apple.com/shop/product/MC704LL/A/apple-usb-ethernet-adapter,legitimate,7
https://www.nerdwallet.com/article/banking/foreign-atm-and-debit-card-transaction-fees-by-bank,legitimate,6
https://www.boeing.com/,legitimate,5
https://www.e-architect.com/austria/graz-local-transport-hub-austria,legitimate,4
https://people.com/parents/nicole-kidman-keith-urban-welcome-a-daughter-via-surrogate/,legitimate,6
https://www.ripoffreport.com/reports/inventeltv/internet/inventeltv-hdmirror-cam-company-lied-to-me-three-times-they-offered-me-30-discount-an-1378167,legitimate,5
http://www.uss-bennington.org/stz-buddy_wagner45jul.html,legitimate,4
https://www.defectonline.com/,legitimate,4
https://worldoftanks.com/en/news/missions/canada-day-weekend-0619/,legitimate,5
https://wordfind.com/,legitimate,4
http://www.addgene.org/protocols/dna-ligation/,legitimate,5
https://bra.gov.bb/Help/How-To-Reset-Your-TAMIS-Password.aspx,legitimate,4
https://ij.manual.canon/ij/webmanual/Manual/W/MX720%20series/EN/UG/UG_WebPrint0402.html,legitimate,3
https://www.netmarketshare.com/search-engine-market-share.aspx?qprid=4&qpcustomd=0,legitimate,5
https://www.careerexplorer.com/careers/search-engine-optimization-specialist/,legitimate,4
https://www.urwfcu.org/Mobile-Online-Banking,legitimate,2
https://www.art.com/products/p15062914723-sa-i6837710/james-stevenson-you-ll-find-everything-here-comrade-your-american-passport-social-secur.htm,legitimate,5
https://www.gq.com/story/hope-hicks-mystifying-triumph-donald-trump,legitimate,6
https://www.wideanglesoftware.com/support/duplicatesweeper/remove-duplicate-photos-from-onedrive.php,legitimate,4
https://creases-ironing.co.uk/,legitimate,2
https://www.visa.com.lk/pay-with-visa/click-to-pay-with-visa.html,legitimate,3
https://www.hatena.com/register.resend,legitimate,4
https://sportsplus.app/sports/payments,legitimate,4
http://landscapee.com/home-design/landscaping/software-1.php,legitimate,2
https://www.clustertech.com/AI-and-Analytics/Google-Cloud-Platform-Hong-Kong,legitimate,3
https://www.parinc.com/,legitimate,4
https://sports.ndtv.com/cricket/live-scores,legitimate,5
https://www.rbc.ru/rbcfreenews/603e4d199a79475f076aae8d,legitimate,5
https://www.insidehighered.com/news/2020/11/30/live-updates-latest-news-coronavirus-and-higher-education,legitimate,5
https://www.penguinrandomhouse.com/books/672919/corona-politica-en-tiempos-de-pandemia--corona-politics-in-the-time-of-a-pandemic-by-pablo-simon/,legitimate,6
https://subway-surfers.apk.cafe/intex/cloud-fame,legitimate,1
https://play.howstuffworks.com/quiz/are-you-shopping-savvy,legitimate,4
https://www.thoughtco.com/best-free-website-builders-4173454,legitimate,5
https://www.emailsfix.com/aol-email/how-do-i-change-my-aol-password/,legitimate,3
https://www.fedex.com/ca_english/OADR/,legitimate,6
https://www.dickblick.com/,legitimate,5
https://www.securesafe.com/app/,legitimate,4
https://countryclubofgreenfield.net/forms,legitimate,2
http://www.worldsmeforum.org/media/,legitimate,3
https://www.curlyhairartistry.com/login,legitimate,2
http://www.waterbenefitscalculator.com/Account/Login.vbhtml,legitimate,2
https://www.storehouserock.com/store/dvd500+.html,legitimate,2
https://aeon.co/ideas/plasma-the-mysterious-and-powerful-fourth-phase-of-matter,legitimate,5
https://www.reallusion.com/crazytalk/,legitimate,4
https://sip.lex.pl/orzeczenia-i-pisma-urzedowe/orzeczenia-sadow/6372-06-iltalehti-i-karhuvaara-v-finlandia-wyrok-520660115,legitimate,4
https://www.windandweather.com/login,legitimate,4
https://www.veritycu.com/locations-and-hours,legitimate,3
https://kewhl.tripod.com/input-ou.htm,legitimate,0
https://www.russtechmtisa.com/,legitimate,2
https://www.vietjetair.com/Sites/Web/en-US/Home,legitimate,5
https://www.hongleongonline.com.my/biz/login.html,legitimate,2
https://imagine.readthedocs.io/en/stable/,legitimate,4
https://www.dmv.ca.gov/portal/vehicle-registration/registration-fees/,legitimate,5
http://passwordsz.com/hustler-password/2018/05/29/,legitimate,2
http://www.find-ip-address.org/ip-address-locator.php,legitimate,4
https://gorilla.sc/login,legitimate,4
https://official-blog-en.line.me/archives/1060528696.html,legitimate,3
https://leg.colorado.gov/remote-testimony,legitimate,5
https://www.hyundaicanada.com/en/services-and-support/hyundai-motor-finance,legitimate,4
https://idu.tracesmart.co.uk/,legitimate,1
http://radiotower.com/?c=News,legitimate,4
https://account.global.glodon.com/forgetInit,legitimate,4
https://megcookiecutters.com/collections/all,legitimate,0
https://bappdx.ticketleap.com/rc2017-firmreg/details,legitimate,0
https://www.bigtruckdrivingjobs.com/,legitimate,3
https://www.wikiaudio.org/,legitimate,4
https://miniwebtool.com/google-adsense-calculator/,legitimate,5
http://www.raintoday.co.uk/information/about_raintoday_premium,legitimate,3
https://www.bestsampleresume.com/sample-help-desk-resume/help-desk-analyst-resume.html,legitimate,4
https://www.sickkids.ca/en/care-services/for-health-care-providers/lab-testing-services/,legitimate,5
https://expert.inetbfa.com/,legitimate,2
https://online-go.com/,legitimate,5
https://knowledgebook.ru/articles/articles-33/open-source-software-examples-16314/,legitimate,1
https://www.forever21.in/,legitimate,4
https://www.pauwelsconsulting.com/,legitimate,3
https://www.prnewswire.com/news-releases/hepsiburada-announces-second-quarter-2021-financial-results-301363464.html,legitimate,6
https://www.commonsensemedia.org/app-reviews/badoo,legitimate,6
https://www.srilankainsurance.com/en/online-services,legitimate,4
https://en.softonic.com/windows/games,legitimate,5
https://mytxlegis.capitol.texas.gov/HWRSPublic/About.aspx,legitimate,3
https://www.lecturio.com/concepts/peripheral-artery-disease/,legitimate,4
https://markmail.org/message/2pfd4alim5jh5afy,legitimate,5
https://www.cosmopolitanlasvegas.com/,legitimate,5
https://happywheels.fandom.com/wiki/Jim_Bonacci,legitimate,3
https://signup.partnerize.com/signup/en_us/google-play,legitimate,3
https://asmodee.helpshift.com/a/asmodee-net/?s=asmodee-net-account&f=help-i-lost-my-asmodee-net-password&l=en,legitimate,4
https://www.cincopa.com/media-platform/services/create-slideshow,legitimate,5
https://www.yourshoppingmap.com/brand/2757-billionaire_boys_club,legitimate,2
https://vetvance.com/Account/SignIn,legitimate,3
https://live-richer-academy.thinkific.com/users/sign_in,legitimate,2
https://www.athletic.net/TrackAndField/meet/60793,legitimate,5
https://www.addthis.com/support/,legitimate,6
https://www.nbc.ca/personal/advice/credit/ten-myths-about-bankruptcy.html,legitimate,5
https://www.trekbikesvictoria.com/,legitimate,3
https://www.weebly.com/?lang=en,legitimate,6
https://www.ftb.ca.gov/about-ftb/newsroom/golden-state-stimulus/index.html,legitimate,5
https://www.rhythmsystems.com/,legitimate,4
https://www.metrobyt-mobile.com/my-account,legitimate,5
"https://texas.hometownlocator.com/maps/bigmap,n,john%20f%20peeler%20elementary%20school,fid,2004353.cfm",legitimate,4
https://tropedia.fandom.com/wiki/The_Mask_(comics),legitimate,4
https://estates.dilmahtea.com/,legitimate,3
https://tldp.org/LDP/tlk/dd/drivers.html,legitimate,5
https://stopdwi.org/resources-impaired-driver-program,legitimate,4
https://www.ups.com/lasso/login?loc=en_US,legitimate,6
https://www.ourcommunity.com.au/financial/financial_article.jsp?articleId=2422,legitimate,4
https://www.iiat.org/resources/am/laws-regulations/operations-practices/cc-payments,legitimate,3
https://www.myncu.com/,legitimate,4
https://www.cincinnatichildrens.org/,legitimate,6
https://www.knowthis.com/targeting-markets/stage-3-segmentation-variables/,legitimate,4
https://www.blingcartel.com/products/diamond-cut-lower-grillz,legitimate,3
https://www.theweathernetwork.com/ca/weather/ontario/toronto,legitimate,5
https://autozone.co.za/,legitimate,2
https://www.pearsonitcertification.com/articles/article.aspx?p=1804868,legitimate,4
http://pages.email.bbc.com/subscribe,legitimate,4
https://switchboardta.org/login/,legitimate,4
https://whitepages.co.nz/quickfinder/shopping/,legitimate,3
https://www.baxterhealthcare.co.uk/partners-suppliers/ecommerce-business,legitimate,3
https://www.ispatguru.com/steel-and-transmission-of-electric-power/,legitimate,4
http://www.veryform.info/search/close-air-support-u-s-marine-corps/,legitimate,0
https://oroinc.com/orocrm/doc/2.3/user-guide/access-oro/access-oro-log-in/,legitimate,5
https://www.gymglish.com/pt/gymglish/traducao-ingles/payment,legitimate,5
https://www.americasarmy.com/,legitimate,5
https://www.php.net/manual-lookup.php?pattern=ref.sqlite&lang=en&scope=404quickref,legitimate,6
https://www.technobezz.com/advantages-and-disadvantages-of-spotify/,legitimate,4
https://www.boxingnewsandviews.com/2019/01/20/brave-badou-jack-posts-injury-update-after-horrific-cut-in-browne-fight/,legitimate,4
https://help.twitter.com/en/managing-your-account/about-twitter-verified-accounts,legitimate,7
https://www.regexplanet.com/advanced/java/index.html,legitimate,3
https://www.cmcm.com/clean-master,legitimate,5
https://sso.orange.ro/,legitimate,2
https://www.cityofwhiteplains.com/161/Taxes,legitimate,4
https://www.alliancedata.com/home/default.aspx,legitimate,4
https://www.melbournecb.com.au/,legitimate,3
https://www.paige.com/my-account,legitimate,4
https://www.torklaw.com/info/how-to-read-a-traffic-collision-report/,legitimate,4
https://www.alten.com/sector/automotive-engineering/,legitimate,3
https://infinitekind.tenderapp.com/discussions/online-banking/12879-typo-in-wells-fargo-url,legitimate,3
https://my.clevelandclinic.org/departments/health-sciences-education/careers/career-options/ct-scan-technologist,legitimate,6
http://www.gamenewshq.com/,legitimate,3
https://plainlanguagenetwork.org/,legitimate,4
https://support.simplemachines.org/,legitimate,3
https://wiki.ubuntu.com/vlan,legitimate,6
https://www.mitsubishi.com/,legitimate,5
https://www.asktrim.com/apr/what-is-my-cardinal-health---credit-union-credit-card-interest-rate-apr,legitimate,4
https://omny.info/signin,legitimate,4
https://www.ftd.com/,legitimate,5
https://www.iadsa.org/ensuring-micronutrient-adequacy-for-vulnerable-groups-around-the-world-the-role-of-food-supplements,legitimate,3
http://www.yahoo.com/,legitimate,7
https://www.music-jobs.com/uk/jobtypes/musician-session--jobs-405722.php,legitimate,3
https://cyberuslabs.com/eliot-pro/,legitimate,4
https://www.terradarwin.com/verif-news,legitimate,3
https://salesscripter.com/how-to-qualify-a-prospect/,legitimate,4
https://dotnet.microsoft.com/,legitimate,5
https://www.banktrack.org/bank/sumitomo_mitsui_banking_corporation,legitimate,5
https://evanbenner.com/,legitimate,3
https://www.realmacsoftware.com/rapidweaver/,legitimate,5
http://userealbutter.com/2012/11/25/volcano-roll-sushi-recipe/,legitimate,4
https://www.fox8live.com/,legitimate,5
https://www.simplycook.com/,legitimate,4
https://scotiabank.investorroom.com/2007-10-03-Scotiabank-Scores-Historic-Partnership-with-National-Hockey-League-and-National-Hockey-League-Players-apos-Association,legitimate,4
https://www.stirlingkit.com/collections/external-combustion-engine,legitimate,3
https://www.bofa-india.com/,legitimate,2
https://www.docusign.com/blog/how-to-electronically-sign-documents-in-google-docs,legitimate,6
https://www.ci.missoula.mt.us/91/Cemetery,legitimate,4
http://www.printedelectronicink.com/attendee-registration/,legitimate,2
https://monese.com/gb/en,legitimate,5
http://www.csswiss.com/contacts.html,legitimate,1
https://firsatak.blogspot.com/2020/03/hms-tatil-paraf-indirim-kuponu-10.html,legitimate,0
https://www.lobstertube.com/,legitimate,3
https://www.e-verify.gov/employers/verification-process,legitimate,5
https://www.dukesroyalguard.ca/,legitimate,1
https://websta.me,legitimate,5
http://www.showsbee.com/fairs/Close-Air-Support.html,legitimate,4
https://veep.fandom.com/wiki/Mike_McLintock,legitimate,4
https://legal.un.org/avl/ha/da/da.html,legitimate,5
https://law.onecle.com/north-carolina/14-criminal-law/14-113.13.html,legitimate,4
https://marketingpreferences.aol.com/,legitimate,3
https://www.nab.com.au/personal/online-banking/nab-internet-banking/update-your-details-online-banking,legitimate,5
https://www.gamasutra.com/view/news/322413/Credit_card_thieves_reportedly_using_Clash_of_Clans_to_launder_money.php,legitimate,5
https://www.charltonmedicalcentre.nhs.uk/doitonline.aspx,legitimate,2
http://www.moonvalleyastrologer.com/lunar-nodes-discover-your-souls-karmic-mission/,legitimate,2
https://carers.org/money-and-benefits/benefits-calculator,legitimate,4
https://www.wmtransfer.com/,legitimate,4
https://www.mandysheaven.com/,legitimate,1
https://esgmatters.asia/,legitimate,2
https://www.bookwire.com/author/John-Peel-62580,legitimate,4
https://www.about.hsbc.co.uk/,legitimate,4
http://www.gestioip.net/docu/ipv6_address_examples.html,legitimate,3
https://www.cloudmasters.es/como-la-computacion-en-la-nube-nos-mantiene-conectados-en-tiempos-de-covid-19/,legitimate,3
https://www.foxconn.com/en-us/,legitimate,5
https://www.sven.de/dpi/,legitimate,4
http://planarsphere.net/careers/,legitimate,0
https://www.regular-expressions.info/alternation.html,legitimate,5
https://www.ppma.co.uk/ppma/machinery-finder/machinery-explained/food-processing.html,legitimate,3
https://www.wrighthassall.co.uk/knowledge-base/why-should-i-consider-pact,legitimate,4
https://www.fieldgulls.com/2019/4/9/18301499/which-player-2005-seahawks-would-you-want-2019-roster-walter-jones,legitimate,5
https://www.subversivecopyeditor.com/blog/2010/10/copyediting-quiz-part-1.html,legitimate,3
https://rm.edu/pmhnpc/,legitimate,3
https://accounts.pandasecurity.com/web/Account/Login?ReturnUrl=%2Fweb%2F%3Fwtrealm%3Dhttps%253A%252F%252Fmanage.cytomicmodel.com%26wctx%3DWsFedOwinState%253D48q5PMgAni9GqcudhKq4E-n2o-S8fQSzRvzVbCEYTBySTyRaeXNoxKwnCD8q3i_1zpASEDxfNMBg7GsxVpDhMtPemIZvRNCFXcgPc0XwblK50F4LrtsLEPvRl3xF-Z5z9tJa9zX1x2cpGiB0b1io_i6METo%26wa%3Dwsignin1.0,legitimate,3
http://www.lestweforgetourvets.org/,legitimate,1
https://support.gainsight.com/SFDC_Edition/Administration_and_Permissions/General_Administration/Fixing_Data_Anomalies_in_Customer_Info_Records,legitimate,4
https://anyporn.com/categories/deepthroat/,legitimate,3
https://fontawesome.com/v5.15/icons/user?style=solid,legitimate,6
http://forums.mozillazine.org/viewtopic.php?p=13392431,legitimate,5
http://www.u-s-history.com/pages/h4094.html,legitimate,5
http://www.visualdictionaryonline.com/transport-machinery/road-transport/fixed-bridges/examples-arch-bridges.php,legitimate,4
https://damienaicheh.github.io/azure/xamarin/xamarin.forms/2019/07/01/sign-in-with-microsoft-account-with-xamarin-en.html,legitimate,3
https://www.teachervision.com/classroom-management/conflict-resolution-activities,legitimate,5
https://skywalkervapes.com/products/sw-silicone-mouthpiece-bong-condom,legitimate,1
https://www.nestle-family.com/en/brand/nescafe,legitimate,4
https://muppet.fandom.com/wiki/Inside_the_Gulag,legitimate,5
https://www.thumbtack.com/k/logo-graphic-designers/near-me/,legitimate,7
https://www.skydelights.co.uk/,legitimate,2
https://www.skyscanner.co.in/routes/bom/stc/mumbai-to-st-cloud.html,legitimate,4
https://cardreviews.org/nfl-extra-points-credit-card/nfl-extra-points-credit-card-login-make-a-payment/,legitimate,3
