url,domain
https://www.shareholds.com/nam/da850291-ce75-4428-a4ab-8a7d08d09aa0/b8404551-ca0f-45ca-b4f8-0d1bdcc819d1/5afc7507-b4b7-48dc-9668-7f78843f2c8f/login?id=ZUljZTNBSDhSNTlYamdQalZORGJBU0RSakdiTzNyYSsreFYvVUJnTmFncDhYb1lRWGJCcEV0OXlpRTc3Ymg4bEx0cS9YQ3UwQUdrV0w2VkpIRXZPWXBSR2pocHdUSGVpeGN4azFrQWxudlorY0xMV2JFeW4wVHFGUjR2MVhDL2tJVEl1dzFOdWRwaUx2L0E1S1dreklCRU85RlVVaDhNTGl3eU9rN3F4bjJ5ZXRxNjZ4R1VQTjFFajBleWtVUm9CelJNSDZzTVEyaENEVm9TSWdrNjN1NUViTEVIK1BLTTJBSU82ZkJEc0VvdjNxcm5SWkJseHFKOEQzME1tcG5KUSs2blZLSVF4VnFMVHMyd0dCTlZnRjVXZ0llMjVFZCtmSFAvbVRkeDE1RE4rbEFaVUk0VXlIM3llbk9CemdxN3BrRkh5NGh1a2wwWlUxaGtrdE0rT2RNdE9FUWRTL2xjT3RPREdvaGFDRlpWSHZidmZJWmJwSTE0eFJHOUxDemJ5,shareholds.com
https://zt72p.supergoeducation.com/,zt72p.supergoeducation.com
https://news.russbrebner.com.au/otp.html,news.russbrebner.com.au
http://atologin87code736.from-az.net/,atologin87code736.from-az.net
https://steamcomnnunitly.ru/,steamcomnnunitly.ru
https://account.snapchat.com-login.youask.tk/,account.snapchat.com-login.youask.tk
http://u1945821.plsk.regruhosting.ru/59/,u1945821.plsk.regruhosting.ru
https://thegaragebarguys.com/hj/,thegaragebarguys.com
http://sealtechintl.com/STCU/,sealtechintl.com
https://jsuw2.supergoeducation.com/,jsuw2.supergoeducation.com
https://q7dta.supergoeducation.com/,q7dta.supergoeducation.com
https://s3.amazonaws.com/appforest_uf/f1676465797417x191948481901895300/authorenewal.html?email=3mail@b.c0,s3.amazonaws.com
https://groupoffice.istmas.edu.ec/%20/cres/Correos/Recibir_paquete.php,groupoffice.istmas.edu.ec
https://www.citi.com.digitalknowledge.academy/,citi.com.digitalknowledge.academy
http://17-2koxcimweikhx.buzz/,17-2koxcimweikhx.buzz
http://s.asu-kuronekoyemuto-jp.icu/,s.asu-kuronekoyemuto-jp.icu
https://supportteam242363512368888.click/,supportteam242363512368888.click
https://supportteam7654656754.click/,supportteam7654656754.click
http://pgbsnssrcvry03tg90.duckdns.org/,pgbsnssrcvry03tg90.duckdns.org
http://grubwhatsapp0.zyns.com/,grubwhatsapp0.zyns.com
https://staemncommunity.com/proflies/76561197960269900,staemncommunity.com
